id,name,jl_number,longitude,latitude,ac_id
1156,Bhabarkhola,155,87.24068570000001,23.2971694,929
1158,Pashchim-Brindabanpur,157,87.22326340000002,23.3028131,929
1163,Ramharipur,162,87.19089050000002,23.370655,929
1164,Barabendya,163,87.2294864,23.2716863,929
1165,Jorshal,164,87.22450800000001,23.2596989,930
1166,Dhengakend,165,87.2493945,23.2601347,929
1167,Ladna,166,87.0268188,23.3341779,928
1168,Methena,167,87.2444182,23.2838477,929
1170,Joytunga,169,87.2630764,23.264835100000006,929
1172,Swargabati,171,87.2866995,23.2816059,929
1177,Amthia,176,87.2847463,23.3242344,929
1178,Gosainpur,177,87.2705376,23.3274377,929
1179,Bankurardanga,178,87.27799759999998,23.3275668,929
1180,Belut,179,86.76426239999998,23.191447600000004,924
1181,Shaldanga,180,87.31217420000002,23.4107008,929
1185,Muktapur,184,87.2077022,23.072699,930
1186,Kodma,185,87.3301845,23.3314353,929
1190,Mathuraberia,189,87.31776440000002,23.3193247,929
1191,Bhairabdanga,190,87.3127954,23.3281646,929
1193,Rautara,192,86.66362690000003,22.8264226,925
1194,Bajikura,193,87.07860440000002,23.2324146,928
1195,Mathuradanga,194,87.29042840000002,23.321831600000003,929
1196,Rajmadhabpur,195,87.33390990000002,23.4162767,929
1199,Kantabeshe,198,87.29912790000002,23.3145439,929
1200,Nityanandapur,199,87.1927587,23.4561979,923
1201,Gangabandh,200,87.31776440000002,23.3103999,929
1202,Saulia,201,87.31652220000002,23.2821162,929
1203,Dunda,1,87.03869089999998,23.1804633,930
1213,Kharigara,11,87.1746957,23.2707145,930
1214,Kokilpur,12,87.0236941,23.1682819,930
1216,Digshuli,14,87.0449381,23.1433917,930
1224,Siarbada,22,86.9755478,23.212735100000003,928
1225,Beryakhamar,23,87.0336925,23.1387188,930
1226,Haryaki,24,87.0461875,23.1270515,930
1227,Balguma,25,86.9436321,22.9019491,927
1229,Rasiknagarpur,27,87.16472689999998,23.2943339,930
1230,Kadagot,28,87.04587939999998,23.1050067,930
1231,Layadadumarya,29,87.04368869999998,23.094277,930
1232,Gholkunda,30,87.05055999999998,23.0906857,930
1234,Chakuparshol,32,87.054932,23.1019244,930
1236,Barkurpa,34,87.07860440000002,23.2324146,928
1237,Barkala,35,86.8784835,22.665578600000003,926
1238,Machhrakhi,36,87.08646159999998,23.1036225,930
1243,Rautara,41,86.66362690000003,22.8264226,925
1244,Kawabasa,42,87.10861349999998,23.1163013,930
1245,Panbaraj,43,87.12108889999998,23.1165284,930
1246,Kiabati,44,87.1310668,23.1137338,930
1247,Bhulanpur,45,87.12483089999998,23.1032068,930
1248,Palashbani,46,87.36308199999998,23.4041275,929
1249,Gengari,47,87.10362239999998,23.080505,930
1253,Metyala,51,87.14478309999998,23.0976162,930
1254,Jamjuri,52,87.14353630000002,23.1169344,930
1255,Churamanipur,53,87.2444182,23.146987600000006,930
1256,Patadubi,54,87.14041920000003,23.1265483,930
1257,Aguriband Punishol,55,87.1073658,23.1356182,930
1258,Dhanda Keshabpur,56,87.08365289999998,23.1545224,930
1259,Dubrakon,57,87.0705433,23.1460987,930
1262,Benajira,60,87.0671093,23.176902,930
1264,Majura,62,87.0149438,22.6547718,926
1266,Hatbari,64,87.07491359999999,22.75708,926
1269,Dhengakend,67,86.9135745,23.2851545,924
1270,Jaba Balarampur,68,87.10986120000003,23.1683914,930
1271,Bagakhulya Monoharpur,69,87.0998788,23.174159,930
1273,Basuara,71,87.0961348,23.1874783,930
1274,Ekaria,72,87.10611800000002,23.1876612,930
1276,Surpanagar,74,87.10986120000003,23.2040925,930
1278,Beliara,76,86.9886834,23.352041600000003,924
1280,Bagjata,78,86.9686658,23.6162961,923
1283,Mankhamar,81,87.11360400000002,23.1788727,930
1284,Bhatgram,82,87.12358359999998,23.173104100000003,930
1286,Mukundabati,84,87.12857249999998,23.1612939,930
1289,Karra,87,87.6734872,23.1425245,933
1290,Hemchabad,88,87.1410427,23.1585443,930
1291,Lodna,89,87.13480799999998,23.1747953,930
1294,Bheduashol,92,86.9066836,23.1147214,924
1295,Kamalpur,93,86.84650359999998,23.3009283,924
1302,Kotalpur,100,87.59394870000001,23.0127947,932
1305,Bikrampur,103,87.1497698,23.169115100000006,930
1308,Guinandi,106,87.1684655,23.19474,930
1309,Itapanchira,107,87.16348070000002,23.2065512,930
1311,Ola,109,87.1578722,23.226532100000004,930
1314,Diga,112,87.1809251,23.2157887,930
1315,Bathan Tara,113,87.1709576,23.2126355,930
1316,Elyati,114,87.1759416,23.2067744,930
1317,Nikunjapur,115,87.18964489999998,23.205531,930
1318,Pingrui,116,87.19338150000002,23.1951842,930
1319,Belatukri,117,87.1809251,23.200913,930
1321,Shalihan,119,87.1709576,23.1888343,930
1322,Chandra Gopalpur,120,87.1746957,23.181463,930
1324,Murakata,122,87.16348070000002,23.1678738,930
1325,Lohari Brindabanpur,123,87.1483241,23.1604726,930
1326,Kochkhalui,124,87.1535095,23.1468677,930
1328,Shushina Gobindarampur,126,87.1497698,23.127460600000006,930
1329,Ramargram,127,87.16348070000002,23.1351451,930
1330,Hatiband,128,87.16348070000002,23.147046600000003,930
1331,Tol Chandrakona,129,87.1709576,23.1471803,930
1332,Madanmohanpur,130,87.4170333,23.323959,934
1336,Dhagarya,134,87.19338150000002,23.1743574,930
1337,Pantha,135,87.185908,23.1742247,930
1338,Rasiara,136,87.1946269,23.1818177,930
1339,Hiradangar,137,87.1989858,23.1871017,930
1341,Maitha,139,87.20894729999998,23.1947159,930
1347,Kumardanga,145,87.2023246,23.1508256,930
1348,Puthia,146,87.1983631,23.144692000000006,930
1349,Tella,147,87.19089050000002,23.1475351,930
1350,Sadishta,148,87.1809251,23.1533088,930
1353,Baharamuri,151,86.8897655,23.069021,925
1355,Chak Krishnanagar Thakurbari,153,87.1597417,23.1216887,930
1359,Kamarkata,157,87.16971159999999,23.0921118,930
1360,Rajduha,158,87.1809251,23.0908236,930
1361,Krishnasinghpur,159,87.1746957,23.0743469,930
1362,Jambedya,160,87.1560025,23.0814522,930
1363,Chingani,161,87.1410427,23.069281,930
1364,Geredaha,162,87.13854889999998,23.0513823,927
1365,Benagari,163,87.1397958,23.472340600000006,923
1366,Chhagulia,164,87.0536829,23.165868,930
1368,Chak Krishna Singhpur,166,87.1547561,23.0561368,930
1369,Kelyajuri,167,87.16348070000002,23.0607564,930
1370,Chaulabad,168,87.1709576,23.057914,930
1371,Ambari Hazarigram,169,87.1809251,23.0580912,930
1373,Niada,171,87.19089050000002,23.0790977,930
1374,Chak Muktapur,172,87.1996084,23.0747882,930
1375,Dhengashol,173,87.28421340000001,23.0107865,931
1376,Arabani,174,87.1834166,23.081941,930
1377,Mandiha,175,87.19089050000002,23.0939759,930
1383,Shimabaid,181,87.19338150000002,23.126751100000003,930
1385,Onda,183,87.20707970000002,23.1374073,930
1386,Gogra,184,87.58036390000002,23.0170536,932
1387,Prajabad,185,87.2145498,23.1226612,930
1388,Kushte,186,87.22077390000003,23.1361604,930
1390,Gopinathpur Etajhira,188,87.21330479999997,23.1598327,930
1391,Churamanipur,189,87.2444182,23.146987600000006,930
1393,Shuklai,191,87.22326340000002,23.1719092,930
1394,Gamidya,192,87.23446419999998,23.1825191,930
1395,Nayananadapur,193,87.1927587,23.4561979,923
1396,Majdiha,194,87.2182844,23.1896737,930
1398,Amlatara,196,86.95364719999998,23.2115708,928
1399,Angaria,197,87.2394415,23.23021,930
1400,Madanmohanpur,198,87.4170333,23.323959,934
1401,Kheruashol,199,87.25063850000002,23.2318929,930
1402,Betajora,200,87.26805069999996,23.2262446,930
1407,Kundalia,205,87.24317409999998,23.1990354,930
1408,Bhedua,206,87.1167229,23.2718965,930
1409,Kunchishol,207,87.2357086,23.192954500000006,930
1411,Chabra,209,87.2307309,23.1690647,930
1412,Makarkol,210,87.01119320000002,22.6859574,926
1413,Bahulara,211,87.23819720000002,23.1662197,930
1414,Bhetiara,212,87.2493945,23.176828600000004,930
1415,Nandabhanga,213,87.2593454,23.1770013,930
1417,Damasini,215,87.2357086,23.1542746,930
1418,Churamanipur,216,87.2444182,23.146987600000006,930
1420,Nabajibanpur,218,87.25312629999998,23.1486267,930
1423,Dalimahara,221,87.26058909999998,23.1338781,930
1427,Jamra Madhabpur,225,87.23819720000002,23.1394405,930
1429,Khamarbere,227,87.22450800000001,23.128787,930
1430,Damodarbati,228,87.22824179999998,23.1184379,930
1432,Datina Purushottampur,230,87.2108149,23.1151567,930
1434,Singargaria,232,87.20458939999996,23.0927301,930
1436,Maudi,234,87.21579469999998,23.0825122,930
1437,Tunka,235,87.2251304,23.0804439,930
1440,Teliberia,238,87.2288641,23.0953876,930
1442,Kalyari,240,87.25437020000003,23.1174047,930
1443,Patpur,241,87.06117720000002,23.2314562,928
1444,Mauchura,242,87.2444182,23.0934267,930
1445,Chhinpur,243,87.25312629999998,23.0920898,930
1446,Barpetya,244,87.25810159999996,23.0981273,930
1447,Malpur,245,87.2655636,23.1042076,930
1448,Lapur,246,87.27302440000003,23.104336,930
1449,Barmagura,247,87.27799759999998,23.107397100000004,930
1450,Ramsagar,248,87.27426779999998,23.0998938,930
1454,Radhamadhabpur,252,87.43438359999998,23.0117904,932
1455,Dhulyapur,253,87.27799759999998,23.0895426,930
1459,Agarda,257,87.23321980000001,23.0768654,930
1461,Bagakhulia,259,86.95615059999999,22.964679,925
1462,Hetemoa,260,87.25810159999996,23.077297,930
1465,Bhajibari,263,87.28234880000002,23.0665544,930
1466,Ramarchunpuan,264,87.26929419999998,23.0700503,930
1468,Bauridanga,266,87.27551109999997,23.041886,930
1469,Chak Bagmari,267,87.26805069999996,23.038782,930
1470,Bagmari Maheshpur,268,87.26058909999998,23.041629500000006,930
1471,Kharbaribadni,269,87.2593454,23.0520238,930
1473,Agarda Purushottampur,271,87.2294864,23.0574576,930
1474,Basuribera,272,87.2276196,23.0641206,930
1476,Chak Tunka,274,87.2195292,23.0691868,930
1477,Muktapur,275,87.32770079999997,23.3403176,929
1478,Lauria,276,87.2083248,23.0585751,930
1479,Kanaijuri,277,87.2008537,23.0554678,930
1480,Gorasole,278,87.20209899999998,23.095662,930
1481,Nakaijuri,279,87.1983631,23.0464966,930
1483,Chak Nakaijuri,281,87.1771876,23.017851500000006,930
1486,Patangapur,284,87.2108149,23.0288604,930
1488,Bhagabanbati,286,87.5531823,23.1297379,933
1489,Bakinala,287,87.2294864,23.0455543,930
1492,Benabandi,290,87.26058909999998,23.0297257,930
1493,Bhedua,291,87.1167229,23.2718965,930
1495,Manara,2,86.99993959999998,23.071141,927
1496,Surbhagaband,3,86.98993420000002,23.0590503,927
1499,Bibarda,6,87.0286936,23.0523414,927
1500,Dangjuri,7,87.016819,23.058813600000004,927
1501,Beldangra,8,87.0536829,23.2878355,928
1504,Khalgram,11,87.0349421,23.0658477,927
1509,Mahada,16,87.0349421,23.0360929,927
1510,Kadamara,17,87.0199442,23.0358124,927
1512,Chak Nutangram,19,86.99993959999998,23.0413871,927
1514,Paryardang,21,86.98367979999998,23.048517800000006,927
1516,Brahmandiha,23,86.9993144,22.6909453,926
1517,Sulgi,24,86.97116849999998,23.0304274,927
1518,Kiashol,25,86.98367979999998,23.0276898,927
1519,Ladda,26,86.7391229,22.9172437,925
1520,Marasol,27,86.9936865,23.0338303,927
1521,Harmasra,28,87.00056490000001,23.0242898,927
1522,Keshatara,29,86.8546573,22.9731219,925
1523,Bhimara,30,86.9786757,23.0186684,927
1524,Chunalu,31,86.973671,23.0215487,927
1525,Dolbagicha,32,86.966163,23.0065282,927
1526,Jarkapaksara,33,86.97492220000002,22.9992561,927
1528,Baghdoba,35,86.9786757,22.9770104,927
1529,Ghagar,36,86.9936865,22.9772944,927
1530,Patharkura,37,86.99618790000002,22.9832929,927
1533,Chak Kuldiha,40,86.991185,22.9980766,927
1534,Sushunia,41,86.96553730000002,23.3924893,924
1535,Mahishakanali,42,86.9886834,23.012907100000003,927
1538,Maibandhi,45,87.00931779999998,23.0066013,927
1539,Khichka,46,87.01369369999998,22.9985005,927
1540,Kadma,47,87.04368869999998,22.7252542,926
1543,Kolsuli,50,87.0199442,23.0060567,927
1546,Dhengashimul,53,87.0299433,23.0181462,927
1547,Jugda,54,87.04368869999998,23.0288168,927
1548,Nachna,55,86.8270545,22.8446248,925
1550,Kusmi,57,87.0686703,23.0233281,927
1553,Bhutama Maheshpur,60,87.05618109999998,23.0052434,927
1554,Harulia,61,87.0574302,22.9918758,927
1555,Khatbanda,62,87.06117720000002,22.9815298,927
1556,Harakona,63,87.0898943,22.9954483,927
1557,Bhedua,64,87.1167229,23.2718965,930
1558,Churamanipur,65,87.2444182,23.146987600000006,930
1559,Jafla,66,87.0811561,23.0086792,927
1562,Nityanandapur,69,87.1927587,23.4561979,923
1564,Bara Lakshanpur,71,87.08864609999998,23.0475001,927
1565,Benda Lakshanpur,72,87.08864609999998,23.0564269,927
1566,Telanbandi,73,87.07865919999998,23.0711212,927
1568,Tulderya,75,87.1260781,23.0600841,927
1569,Asnasundarpur,76,87.11984149999998,23.0495564,927
1571,Tilaghagri,78,87.1029985,23.0366038,927
1572,Saharghati,79,87.11609909999999,23.0301466,927
1574,Taldangra,81,87.10487020000002,23.0195276,927
1575,Amlatara,82,86.95364719999998,23.2115708,928
1576,Banktor,83,87.10362239999998,23.0001624,927
1578,Phulmati,85,87.10986120000003,22.9839086,927
1580,Machla,87,87.13854889999998,22.9829387,927
1581,Punesa,88,87.1310668,22.98578,927
1584,Ata,91,87.11984149999998,23.0138478,927
1585,Baharagarya,92,87.133561,23.0155835,927
1589,Jiakanali,96,86.9135745,22.9192254,925
1591,Dunduria,98,87.1535095,22.9861828,930
1592,Dhobajor,99,87.14478309999998,22.984538600000004,927
1596,Amjor,103,87.10487020000002,23.3229914,929
1597,Panchmura,104,87.16348070000002,22.9655287,927
1598,Adhkara,105,87.16472689999998,22.9789429,927
1599,Kurkutia,106,86.845249,22.9677289,925
1600,Jaypur,107,87.44801149999998,23.0551658,932
1601,Chak Jambedia,108,87.1759416,22.9568218,927
1602,Lalbandh,109,87.1709576,22.9507812,927
1604,Bhetuadanga,111,87.1684655,22.9418086,927
1605,Jambedia,112,87.0593037,23.3734537,929
1606,Resiagara,113,87.1958724,22.9571736,927
1608,Tatar,115,87.20458939999996,22.9855996,931
1611,Mahulbera,118,87.22388570000003,23.0223933,931
1612,Parirdihi,119,87.2182844,22.9903035,931
1613,Methena,120,87.2444182,23.2838477,929
1614,Majuri Prasadpur,121,87.2269973,23.0068237,931
1617,Uparshol,124,87.3996765,22.9814636,931
1618,Satmauli,125,87.26432,22.980684600000004,931
1619,Nachankonda,126,87.24068570000001,22.9787888,931
1620,Domakonda,127,87.2525044,22.976761,931
1621,Mandi,128,87.32397490000002,22.9519347,931
1622,Tirra,129,87.25561400000002,22.967142000000006,931
1623,Amdangra,130,87.26432,22.9568749,931
1624,Bhandarkaki,131,87.25312629999998,22.9551943,931
1625,Shaltara,132,86.9342411,23.524204,923
1626,Sonajhor,133,87.21703950000001,22.9471279,931
1628,Kaniari,135,87.2469064,22.9119306,931
1629,Mamrasol,136,87.26432,22.9211591,931
1630,Patharjora,137,87.27924089999998,22.9214141,931
1632,Dhuakaki,139,87.25312629999998,22.931384,931
1633,Sabrakon,140,87.26432,22.9449698,931
1634,Asthashol,141,87.37859170000002,22.9468891,931
1635,Gamarbani,142,87.29664249999998,22.984212600000006,931
1638,Golakpur,145,86.9135745,23.1036994,924
1640,Metyaldoba,2,86.9786757,22.962132,927
1642,Budhadhara,4,86.9811778,22.9502765,927
1644,Kharkhari,6,86.9861817,22.9444197,927
1645,Kharjuria,7,86.9861817,22.9384681,927
1646,Peripathar,8,86.9717941,22.944891,927
1647,Kadamara,9,87.0199442,23.0358124,927
1651,Bara Nimdiha,13,86.95865390000002,22.9319941,927
1652,Rengurbandh,14,86.95615059999999,22.9408735,927
1653,Rajabandh,15,86.94989179999996,22.9392661,927
1654,Mamra,16,87.26369820000002,22.9233807,931
1655,Baradhara,17,86.93361499999996,22.9255632,927
1656,Kukrakhondar,18,86.93361499999996,22.916636,927
1657,Gilirpahari,19,86.92860560000004,22.9076124,927
1660,Kalshuli,22,86.966163,22.9142822,927
1661,Bhalkamuri,23,86.9686658,22.9173056,927
1662,Betjharia,24,86.95489889999998,22.9036523,927
1664,Penruabaid,26,86.9886834,22.8938772,927
1666,Parshala,28,87.042439,22.854704,927
1667,Khapmayna,29,86.9886834,22.9117328,927
1669,Bankata,31,86.99868909999998,22.9148971,927
1670,Sinyajora,32,87.0049416,22.9284061,927
1672,Nutangar,34,87.01119320000002,22.9329871,927
1673,Junbakra,35,86.99993959999998,22.946167000000006,927
1675,Korkhi,37,87.0236941,22.9332208,927
1676,Jamda,38,86.88099090000001,22.9007378,926
1678,Jhikri,40,87.04368869999998,22.9276408,927
1679,Kusumkanali,41,87.03869089999998,22.9215962,927
1680,Baurishol,42,87.03181790000002,22.9251884,927
1681,Lakshmisagar,43,87.0130686,22.9263265,927
1683,Gotkanali,45,87.03869089999998,22.9156443,927
1684,Maidhara,46,87.04118989999998,22.909738600000004,927
1685,Jugidangra,47,87.0186942,22.9033682,927
1687,Kumarshol,49,87.00056490000001,22.9052606,927
1688,Sarenga,50,87.0199442,22.7679744,926
1689,Benjtabani,51,87.006192,22.8942064,927
1690,Benrebati,52,87.0186942,22.8914642,927
1691,Tilbari,53,87.0299433,22.8931618,927
1692,Bankhola,54,87.04181460000002,22.9045422,927
1693,Sarasbakra,55,87.0468121,22.9016587,927
1695,Birsingpur,57,87.37983220000002,23.3352443,934
1696,Bikrampur,58,87.1497698,23.169115100000006,930
1698,Kathjuria,60,87.03869089999998,22.8918362,927
1699,Nuniabad,61,86.9448841,23.165292800000003,924
1700,Harintuli,62,87.04368869999998,22.8830005,927
1701,Kaniabali,63,87.03869089999998,22.8769557,927
1702,Chhota Hetyagara,64,87.03056819999998,22.874573,927
1703,Bara Hetyagara,65,87.0199442,22.8751193,927
1704,Gorakata,66,87.02119420000002,22.8647262,927
1706,Malatibad,68,87.0343173,22.8552977,927
1709,Chotta Makarkol,71,87.0461875,22.8711422,927
1710,Asna,72,87.0336925,23.2487907,928
1712,Dhanishukni,74,87.05618109999998,22.8534694,927
1713,Ambakra,75,87.05118459999998,22.847425,927
1715,Kantashola,77,87.06492390000003,22.8580944,927
1718,Nimaipur,80,87.0686703,22.8685799,927
1720,Kumardoba,82,87.06617270000002,22.8834149,927
1722,Kallaicha,84,87.08365289999998,22.886711,927
1724,Talda,86,87.07865919999998,22.907452600000006,927
1726,Bardi,88,87.0605527,22.9063763,927
1730,Junkaria,92,87.0586792,22.927917800000003,927
1732,Shuknabad,94,87.06492390000003,22.9354728,927
1733,Baniadoba,95,87.0761622,22.946095,927
1734,Bhaduldoba,96,87.06492390000003,22.9473765,927
1736,Amakunda,98,87.04993530000002,22.941148100000003,927
1737,Kaharan,99,87.03619169999996,22.9423812,927
1738,Tarupur,100,87.0330676,22.946043,927
1739,Banshi,101,87.06367499999998,23.2196033,928
1740,Ganrra,102,87.02119420000002,22.9480535,927
1741,Saras Bakra,103,87.016194,22.9568874,927
1742,Shovarajpur,104,87.01119320000002,22.9567937,927
1743,Sonakanda,105,86.99618790000002,22.959487300000006,927
1744,Tapubaid,106,86.991185,22.9683201,927
1745,Jirabaid,107,87.0036911,22.9685558,927
1746,Banshkanali,108,87.01119320000002,22.9686967,927
1747,Jhariya,109,86.72780589999998,22.9512278,925
1748,Ghoradhara,110,87.0286936,22.969024,927
1749,Machatora,111,87.0261939,22.9570743,927
1752,Sushunia,114,86.96553730000002,23.3924893,924
1753,Uparsole,115,86.9748232,22.9162539,927
1754,Kansachora,116,87.054932,22.9650475,927
1755,Taldiha,117,87.06492390000003,22.9592801,927
1756,Shushunia,118,87.006192,23.1798516,930
1757,Karakanali,119,87.0898943,22.983545,927
1758,Jatiakanali,120,87.08864609999998,22.967155,927
1759,Koldoba,121,87.08490119999998,22.9536949,927
1760,Pathardoba,122,87.0998788,22.9658718,927
1762,Masatkhal,124,87.11984149999998,22.9721858,927
1764,Dudhiadoba,126,87.12108889999998,22.9498885,927
1765,Nama Dudhiadoba,127,87.133561,22.9501132,927
1766,Badageria,128,87.1410427,22.9472715,927
1767,Maulakanda,129,87.14353630000002,22.938388,927
1770,Runiara,132,87.1609881,22.9327473,927
1773,Jamirdiha,135,87.12483089999998,22.9365639,927
1774,Godabahara,136,87.1185941,22.9438914,927
1776,Bagakhulia,138,86.95615059999999,22.964679,925
1779,Simlapal,141,87.07035049999998,22.9167065,927
1781,Dhankhunia,143,87.0898943,22.9180741,927
1782,Patamechla,144,87.0961348,22.9256279,927
1783,Bhalukkhunia,145,87.10362239999998,22.9198118,927
1785,Doldere,147,87.10923729999998,22.9057771,927
1786,Bankata,148,86.99868909999998,22.9148971,927
1787,Arjjunia,149,87.1111088,22.9229236,927
1789,Roshana,151,87.12358359999998,22.9052921,927
1791,Jaleshwar,153,87.1410427,22.9056057,927
1794,Jhumka,156,87.1397958,22.8892141,927
1796,Lakshmipal,158,87.12483089999998,22.8948979,927
1798,Puipal,160,87.10986120000003,22.8946277,927
1799,Khamardanga,161,87.09488680000004,22.9003084,927
1800,Kushtara,162,87.30285579999996,23.0869912,931
1801,Khaergaria,163,87.0986308,22.8810313,927
1803,Shushinia,165,87.08490119999998,22.8525073,927
1807,Ghaghrakhulia,169,87.133561,22.8518985,927
1808,Ekaria Jambani,170,87.14478309999998,22.8595401,927
1811,Putiadaha,173,87.13480799999998,22.877219600000004,927
1812,Pithabakra,174,87.15101640000002,22.8849501,927
1813,Bagnada,175,87.1547561,22.877576,927
1814,Nekratapal,176,87.16472689999998,22.8837058,927
1817,Jambedia,179,87.0593037,23.3734537,929
1819,Bhedua,181,87.1167229,23.2718965,930
1820,Tikarpara,182,87.16971159999999,22.913557,927
1822,Patharkhamar,184,87.1709576,22.926972,927
1824,Pachaparar,186,87.1809251,22.9390532,927
1826,Barakhulia,188,87.1996084,22.9378942,927
1827,Keotdhara,189,87.20707970000002,22.923144,927
1830,Kuchakon,192,87.18964489999998,22.9139092,927
1831,Bandiara,193,87.1809251,22.9122673,927
1832,Digpar,194,87.1759416,22.9062267,927
1833,Kusmi,195,87.0686703,23.0233281,927
1834,Chakrashol,196,87.1834166,22.8944535,927
1836,Kushbakra,198,87.2008537,22.9096417,927
1837,Bhutsahar,199,87.1111088,23.2294025,930
1840,Beoncha,202,87.2145498,22.908393,927
1847,Banbedia,111,86.9386238,23.0387301,925
1849,Pirrabakra,113,86.95364719999998,23.0300926,925
1851,Khakrakanali,115,86.9611571,23.0123837,925
1852,Nagri,116,86.9448841,23.0165352,925
1853,Paharapatpur,117,86.9348672,23.0222933,925
1855,Jasara,119,86.91858540000001,23.0353676,925
1860,Arkama,124,86.9101292,23.0043342,925
1861,Rangibari,125,86.89603220000002,23.0022002,925
1862,Dhemnashol,126,86.8897655,23.0095163,925
1863,Kankata,127,87.05055999999998,23.2275398,928
1864,Dharramuli,128,86.89477889999998,23.0215155,925
1865,Mirgipahari,130,86.8834981,23.0287331,925
1866,Supur,131,86.8615556,23.0186319,925
1868,Bheduara,133,86.8797372,22.9974185,925
1870,Makrara,135,86.853403,23.0043383,925
1872,Nityanandapur,137,87.1927587,23.4561979,923
1874,Kubashol,139,86.8559116,23.031165100000006,925
1877,Tantikata,151,86.8396032,22.9966266,925
1879,Shibarampur,157,86.9686658,23.1196376,924
1880,Loadihi,158,86.76803220000002,22.9966769,925
1882,Satshol,160,86.755465,22.9934461,925
1883,Sarga,161,86.6144922,22.8149769,925
1884,Jhantipahari,162,86.90480409999998,23.3608223,924
1885,Sunrigara,163,86.77305809999999,22.9759525,925
1886,Damdi,164,86.9010449,22.8862494,926
1887,Phulhari,165,86.7705452,22.9669759,925
1888,Mukutmanipur,166,86.7919009,22.9569938,925
1889,Gorabari,167,86.77808359999999,22.952252,925
1890,Hadhadigara,168,86.7837366,22.9471594,925
1893,Bagjabra,171,86.79566849999998,22.9615326,925
1895,Peripathar,173,86.9717941,22.944891,927
1896,Dhagara,174,86.7893889,22.9777702,925
1898,Baraghutu,176,86.77933979999997,22.9894682,925
1899,Nadupara,177,86.79064489999998,22.9911841,925
1900,Susne,178,86.8006916,22.997336800000006,925
1901,Kadamberia,179,86.80822529999998,22.9915376,925
1903,Jalhari,181,86.9886834,23.250913,928
1905,Tentulchita,183,86.82077890000002,22.973937,925
1906,Amdoba,184,86.8308194,22.9800878,925
1907,Harangara,185,86.82579940000002,22.9889137,925
1908,Purandihi,186,86.8383485,22.986188100000003,925
1911,Senapatia,189,86.8559116,22.9895113,925
1914,Khatra,192,86.8546573,22.9731219,925
1917,Ledishol,195,86.8634368,22.9807335,925
1918,Chandania,196,86.8634368,22.962881,925
1920,Bhurudanga,198,86.8508942,22.9626336,925
1923,Mailihir,201,86.82730649999998,22.9595964,925
1924,Benkia,202,86.8308194,22.968186300000006,925
1925,Raktajura,203,86.8283095,22.9621856,925
1926,Ruparhir,204,86.81952369999998,22.9664735,925
1927,Jhariakocha,205,86.8107363,22.9558841,925
1931,Bandarkonda,209,86.82328919999998,22.9323313,925
1934,Baramatiala,212,86.8446218,22.937218,925
1936,Patpur,214,87.06117720000002,23.2314562,928
1937,Maharadihi,215,86.84963979999998,22.925415,925
1940,Mashara,218,86.8797372,22.9141039,925
1941,Goaladanga,219,86.91608000000002,23.0829225,924
1942,Baragari,220,86.8508942,22.7186145,926
1943,Datarampur,221,86.8634368,22.9361014,925
1944,Pithabaid,222,86.853403,22.9418548,925
1946,Murgadanga,224,86.84838529999998,22.9536576,925
1947,Bantilla,225,86.8596744,22.9494172,925
1948,Dakshinabad,226,86.86845290000002,22.9510776,925
1949,Saluajamda,227,86.87096070000003,22.9630289,925
1950,Jamda,228,86.88099090000001,22.9007378,926
1951,Nargashol,229,86.8847516,22.9737133,925
1953,Indkucha,231,86.89352559999998,22.9842988,925
1954,Muragram,232,86.8834981,22.9870783,925
1955,Hazamdihi,233,86.8985386,22.9903474,925
1956,Dhanara,234,86.9849308,22.7375562,926
1959,Chaka,237,86.92484830000002,22.9685413,925
1960,Karulpahari,238,86.8747223,23.4315964,924
1961,Sindurpeti,239,86.9448841,22.974878,925
1962,Baurishol,240,87.03181790000002,22.9251884,927
1963,Keshia,241,86.9367456,22.9962943,925
1964,Bhalaidiha,242,86.9169189,23.2891832,924
1965,Kapaskhera,243,86.95364719999998,22.9973626,925
1966,Tiring,244,86.95364719999998,22.9824848,925
1967,Katar,245,86.9613123,22.9911885,925
1969,Parashidanga,247,87.38851509999998,23.3993469,934
1971,Bagakhulia,249,86.95615059999999,22.964679,925
1972,Dahala,250,86.9317997,22.9489684,925
1976,Dumuria,254,87.1054941,23.4620457,923
1981,Radhanathpur,259,86.87096070000003,22.9422003,925
1984,Beniabaid,262,86.8860052,22.933568,925
1986,Bhedua,264,87.1167229,23.2718965,930
1988,Birkham,266,86.82956449999998,22.8714563,925
1990,Dakai,268,86.919838,22.9386885,925
1991,Karra,269,87.6734872,23.1425245,933
1992,Kapila,270,86.9235958,22.9283461,925
1993,Hetiashol,271,86.9110688,22.9310797,925
1994,Sikrabad,272,86.90355109999999,22.9279583,925
1996,Jiakanali,274,86.9135745,22.9192254,925
1998,Kuchiarmahar,276,86.91608000000002,22.9073709,925
1999,Guniada,1,86.8640638,23.368193100000006,924
2000,Chalka,2,86.76803220000002,23.1573184,924
2003,Elora,7,86.7438375,23.135629100000006,925
2004,Dhanarangi,8,86.73409339999998,23.1194401,925
2005,Lachipur,9,87.0158814,23.4086953,923
2009,Tilabad,13,86.765519,23.1096731,925
2013,Kadia,17,86.78813290000002,23.1220318,925
2016,Aralbara,20,86.79566849999998,23.1162349,925
2020,Lalbazar,24,87.5778935,22.9396217,932
