name,lat,lon
Purusottampur,22.079247,87.80952719999999
Mallikpur,22.3245165,88.12791849999999
Sultanpur,,
Ajodhya Kashipur,22.8855049,88.08763359999999
Harishpur,23.6039022,87.17967929999999
Baliya,,
Sonatikri,22.7115454,87.8709329
Shibarampur,22.4888364,88.2707538
Nayanagar,26.0004575,87.8562032
Manirampur,22.7471887,88.23151299999999
Satghori,22.7109538,88.0595345
Binogram,22.8077929,87.9748122
Naita,22.80105,87.9996115
Jagannathpur,,
Belbandh,,
Darbeshpur,22.9580245,87.821815
Nabina,22.8241971,88.005118
Ankargaria,22.8263466,87.99838779999999
Gobra,21.6646641,87.5117612
Binodbati,22.7463051,88.02774869999999
Chhawnapur,,
Chakdaha,23.047858,88.5130144
Piasara,22.8177771,88.02774869999999
Gobarhanra,22.8088735,88.0301946
Ayma Paharpur,22.8088949,88.0141763
Gangarambati,22.809323,88.00634160000001
Anur,22.9273869,87.6556468
Chanpanagari,22.8647723,88.36326
Mostafapur,22.6509608,87.9065098
Chakmagri,22.7583986,88.37812129999999
Katashiya,,
Sahapur,,
Bhangamorah,22.9391879,87.9739055
Bakharpurkrishnaballavpur,,
Soyaluk,23.6645124,86.93255409999999
Baikunthapur,,
Kelepara,22.9075646,87.9457342
Dulalbati,22.9117934,87.927352
Ranbagpur,22.9013563,87.92612629999999
Krishnabati,,
Baitha,22.8908873,87.9224488
Kulbatpur,22.8910145,87.9322547
Dihibatpur,22.8896995,87.9457342
Deulpara,22.8942758,87.9543099
Alati,22.8793252,87.94940969999999
Rasulpur,23.1840099,88.0301946
Paschimpara,22.8716445,87.9310291
Harinakhali,22.8775996,87.9310291
Rasikchak,25.0777873,87.9003778
Takipur,22.8641529,87.927352
Nimdangi,22.8582611,87.9322547
Jangalpara,22.7319998,88.20472380000001
Purshura,22.8356675,87.9622352
Harihar,22.8318077,87.9592096
Mantadari Sheet No - 2,,
Panikauri Sheet No - 4,,
Araji Binnaguri-1,,
Gujrimari Sheet No - 1,,
Kismat Sukani-2,26.6081648,88.502453
Sikarpur Sheet No - 14,,
